self,children,object,symbol
0.03,0.03,python,set_lookkey
0.03,0.03,python,_PyType_GetDict
0.03,0.03,python3.8,_PyDict_GetItemIdWithError
0.03,0.03,[kernel.kallsyms],get_mem_cgroup_from_mm
0.03,0.03,python,_PyFunction_Vectorcall
0.03,0.03,[kernel.kallsyms],error_entry
0.03,0.03,python,convertitem.constprop.0
0.03,0.03,libpython3.11.so.1.0,_PyDict_GetItem_KnownHash
0.03,0.03,[kernel.kallsyms],free_pcppages_bulk
0.03,0.03,python,PyUnicode_InternInPlace
0.02,15.07,python,PyImport_ImportModuleLevelObject
0.02,3.56,python,_PyObject_Call_Prepend
0.02,3.4,python,method_vectorcall
0.02,2.31,python,slot_tp_init
0.02,1.83,python,_PyObject_CallFunctionVa
0.02,0.54,python,_io_open
0.02,0.23,[kernel.kallsyms],generic_file_buffered_read
0.02,0.22,python,dictresize
0.02,0.22,python,_Py_HashBytes
0.02,0.2,python,_PyObject_GenericSetAttrWithDict
0.02,0.19,python,PyBytes_FromStringAndSize
0.02,0.16,python,hashtable_unicode_hash
0.02,0.15,python,_PyModule_ClearDict
0.02,0.14,python,dict_merge
0.02,0.13,libpython3.11.so.1.0,gc_collect_main
0.02,0.1,[kernel.kallsyms],lookup_fast
0.02,0.08,[kernel.kallsyms],do_wp_page
0.02,0.08,python,object_isinstance
0.02,0.08,libpython3.11.so.1.0,type_new
0.02,0.07,python,unicode_startswith
0.02,0.07,python,list_traverse
0.02,0.07,python,PyCMethod_New
0.02,0.07,python,PyUnicode_FromFormatV
0.02,0.06,python,_PyThreadState_PushFrame
0.02,0.06,python3.8,_Py_convert_optional_to_ssize_t
0.02,0.06,python,_PyTuple_ClearFreeList
0.02,0.06,[kernel.kallsyms],copy_user_enhanced_fast_string
0.02,0.05,python,PyDict_Contains
0.02,0.05,python,insert_to_emptydict
0.02,0.05,python,list_sort_impl
0.02,0.04,libpython3.11.so.1.0,PyObject_Malloc
0.02,0.04,python,PyLong_FromLong
0.02,0.04,python,sre_ucs1_match
0.02,0.04,python,_PyDict_FromItems
0.02,0.04,python,PyObject_IsTrue
0.02,0.04,[kernel.kallsyms],kmem_cache_alloc
0.02,0.04,[kernel.kallsyms],find_vma
0.02,0.04,[kernel.kallsyms],perf_iterate_ctx
0.02,0.04,[kernel.kallsyms],filemap_map_pages
0.02,0.03,[kernel.kallsyms],strncpy_from_user
0.02,0.03,python,build_string
0.02,0.03,[kernel.kallsyms],__pagevec_lru_add_fn
0.02,0.03,[kernel.kallsyms],inode_permission
0.02,0.03,python,set_dealloc
0.02,0.03,python,_PyObject_GetInstanceAttribute
0.02,0.03,python,_PyObject_InitializeDict
0.02,0.03,python,_PyUnicode_Equal
0.02,0.03,libc-2.31.so,wcsrtombs
0.02,0.03,[kernel.kallsyms],ext4_htree_store_dirent
0.02,0.03,[kernel.kallsyms],find_get_entry
0.02,0.03,libc-2.31.so,__nss_database_lookup
0.02,0.03,python,long_and
0.02,0.02,python,long_dealloc
0.02,0.02,python,PyDict_Next
0.02,0.02,python,PySequence_Contains
0.02,0.02,[kernel.kallsyms],memcg_kmem_get_cache
0.02,0.02,python,PyObject_Hash
0.02,0.02,libc-2.31.so,__nss_database_lookup
0.02,0.02,libc-2.31.so,__gconv_get_alias_db
0.02,0.02,python,tailmatch
0.02,0.02,python,PySlice_AdjustIndices
0.02,0.02,[kernel.kallsyms],memset_erms
0.02,0.02,python,hashtable_unicode_compare
0.02,0.02,python,_copy_characters.part.0.constprop.0
0.02,0.02,python,method_get
0.02,0.02,python,PyLong_FromString
0.02,0.02,python,getset_get
0.02,0.02,python,r_byte
0.02,0.02,libpython3.11.so.1.0,PyDict_SetDefault
0.02,0.02,python,_PyCode_Validate
0.02,0.02,python,PyUnicode_FromWideChar
0.02,0.02,python,PyNumber_AsSsize_t
0.02,0.02,[kernel.kallsyms],syscall_return_via_sysret
0.02,0.02,python,PyUnicode_FromKindAndData
0.02,0.02,[kernel.kallsyms],ext4_getattr
0.02,0.02,python3.8,_PyObject_GC_New
0.02,0.02,python,PyMem_Calloc
0.02,0.02,libpython3.11.so.1.0,PyObject_Free
0.02,0.02,[kernel.kallsyms],pmd_devmap_trans_unstable
0.02,0.02,[kernel.kallsyms],vmacache_find
0.02,0.02,python,PyUnicode_Contains
0.02,0.02,[kernel.kallsyms],fsnotify
0.02,0.02,libc-2.31.so,free
0.01,17.45,python,cfunction_vectorcall_FASTCALL_KEYWORDS
0.01,16.94,python,PyObject_Call
0.01,5.08,python,type_call
0.01,2.78,python,gen_iternext
0.01,1.69,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe
0.01,1.67,[kernel.kallsyms],do_syscall_64
0.01,1.41,python,list_extend
0.01,1.06,[kernel.kallsyms],page_fault
0.01,0.77,[kernel.kallsyms],__do_page_fault
0.01,0.72,python,PyObject_GetItem
0.01,0.7,python,PyObject_CallOneArg
0.01,0.42,python,os_stat
0.01,0.4,python,cfunction_vectorcall_NOARGS
0.01,0.38,[kernel.kallsyms],vfs_read
0.01,0.37,python,_PyImport_LoadDynamicModuleWithSpec
0.01,0.34,python,_Py_hashtable_get
0.01,0.34,[kernel.kallsyms],do_anonymous_page
0.01,0.33,python,PyObject_SetAttr
0.01,0.31,python,_io_FileIO___init__
0.01,0.25,python,method_vectorcall_FASTCALL
0.01,0.25,[kernel.kallsyms],do_sys_open
0.01,0.23,python,conjunction_rule
0.01,0.21,python,bitwise_or_rule
0.01,0.2,python,bitwise_and_rule
0.01,0.2,python,PyObject_GetIter
0.01,0.19,python,slot_tp_iternext
0.01,0.19,python,term_rule
0.01,0.18,python,factor_rule
0.01,0.18,python,method_vectorcall_VARARGS
0.01,0.18,python,primary_rule
0.01,0.17,python,_PyObject_FreeInstanceAttributes
0.01,0.17,[kernel.kallsyms],alloc_pages_vma
0.01,0.17,[kernel.kallsyms],__alloc_pages_nodemask
0.01,0.17,python,method_vectorcall_NOARGS
0.01,0.16,[kernel.kallsyms],get_page_from_freelist
0.01,0.15,python,method_dealloc
0.01,0.14,python,unicode_join
0.01,0.13,python,new_keys_object
0.01,0.12,python,PyObject_IsInstance
0.01,0.11,[kernel.kallsyms],free_pages_and_swap_cache
0.01,0.11,python,_PyType_FromMetaclass_impl
0.01,0.11,python,map_next
0.01,0.1,python,iobase_exit
0.01,0.1,python,_PyObject_NewVar
0.01,0.1,python,_PyPegen_name_token
0.01,0.1,python,_PyAssemble_MakeCodeObject
0.01,0.1,[kernel.kallsyms],mmap_region
0.01,0.09,[kernel.kallsyms],walk_component
0.01,0.09,python,_PyPegen_fill_token
0.01,0.09,libpython3.11.so.1.0,r_object
0.01,0.09,python,PyDict_SetItemString
0.01,0.08,python,min_max
0.01,0.08,[kernel.kallsyms],mem_cgroup_try_charge
0.01,0.07,python,stringio_iternext
0.01,0.07,python,BaseException_clear
0.01,0.07,python,PyOS_FSPath
0.01,0.07,python,_PyDict_LoadGlobal
0.01,0.07,python,iter_iternext
0.01,0.07,python,PyArg_ParseTuple
0.01,0.06,python,PyNumber_And
0.01,0.06,python,unicode_subscript
0.01,0.06,python,meth_dealloc
0.01,0.06,[kernel.kallsyms],show_cpuinfo
0.01,0.06,python,builtin_getattr
0.01,0.06,[kernel.kallsyms],seq_printf
0.01,0.06,python,_PyNumber_Index
0.01,0.06,python,take_gil
0.01,0.06,python,mro_internal
0.01,0.05,python,set_vectorcall
0.01,0.05,python,_abc__abc_init
0.01,0.05,python,tuplehash
0.01,0.05,python,_sre_SRE_Pattern_match
0.01,0.05,python,object_new
0.01,0.05,python,_PyObject_Calloc
0.01,0.05,python,slot_sq_item
0.01,0.05,python,do_super_lookup
0.01,0.05,[kernel.kallsyms],pagevec_lru_move_fn
0.01,0.05,python,PyNumber_Add
0.01,0.05,[kernel.kallsyms],vsnprintf
0.01,0.05,python,set_contains
0.01,0.05,python,structseq_dealloc
0.01,0.05,python,PyDict_Copy
0.01,0.05,python,_PyCfg_OptimizedCfgToInstructionSequence
0.01,0.04,python,tb_dealloc
0.01,0.04,python,type_dealloc
0.01,0.04,python3.8,_PyObject_LookupSpecial
0.01,0.04,python,set_update_internal
0.01,0.04,[kernel.kallsyms],perf_iterate_sb
0.01,0.04,python,_Py_Specialize_LoadAttr
0.01,0.04,python,PyDict_GetItemStringRef
0.01,0.04,python,frame_dealloc
0.01,0.04,python,unicode_rpartition
0.01,0.04,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.04,python,_PyEval_BuiltinsFromGlobals
0.01,0.04,python,PyArg_ParseTupleAndKeywords
0.01,0.03,python,_PyLong_New
0.01,0.03,python,_PyObject_LookupSpecial
0.01,0.03,[kernel.kallsyms],alloc_empty_file
0.01,0.03,python,PyTraceBack_Here
0.01,0.03,python,tuple_iter
0.01,0.03,python,_PyDict_SetItem_Take2
0.01,0.03,python,wrap_setattr
0.01,0.03,python,unicode_encode_utf8
0.01,0.03,python,PyUnicode_Substring
0.01,0.03,python,BaseException_new
0.01,0.03,python,PyList_New
0.01,0.03,python,_PyList_AppendTakeRefListResize
0.01,0.03,python,_PyUnicode_FromASCII
0.01,0.03,python,remove_all_subclasses
0.01,0.03,python,_PyStack_UnpackDict
0.01,0.03,libpython3.11.so.1.0,_PyFrame_Clear
0.01,0.03,python,PyMethod_New
0.01,0.03,python,analyze_block
0.01,0.03,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.03,python,do_mkvalue
0.01,0.03,python,_Py_type_getattro_impl
0.01,0.03,[kernel.kallsyms],__alloc_file
0.01,0.02,python,PyTuple_Pack
0.01,0.02,libpython3.11.so.1.0,PyType_Ready
0.01,0.02,python,_PyCfg_OptimizeCodeUnit
0.01,0.02,python,update_slot
0.01,0.02,python,list_subscript
0.01,0.02,python,split
0.01,0.02,libpython3.11.so.1.0,tupledealloc
0.01,0.02,python,PySlice_Unpack
0.01,0.02,[kernel.kallsyms],string
0.01,0.02,[kernel.kallsyms],__mod_lruvec_state
0.01,0.02,python,PyDict_New
0.01,0.02,python,long_mul
0.01,0.02,python,mro_implementation
0.01,0.02,python,PyWeakref_NewRef
0.01,0.02,libpython3.11.so.1.0,PyUnicode_InternInPlace
0.01,0.02,[kernel.kallsyms],cp_new_stat
0.01,0.02,python,analyze_descriptor
0.01,0.02,python3.8,PyDict_SetDefault
0.01,0.02,python,_PyFrame_Traverse
0.01,0.02,[kernel.kallsyms],security_inode_getattr
0.01,0.02,[kernel.kallsyms],swapgs_restore_regs_and_return_to_usermode
0.01,0.02,libpython3.11.so.1.0,_PyType_Lookup
0.01,0.02,libpython3.11.so.1.0,code_dealloc
0.01,0.02,python,symtable_visit_expr
0.01,0.02,python,k_mul
0.01,0.02,python3.8,PyObject_SetAttr
0.01,0.02,python3.8,PyFrame_BlockSetup
0.01,0.02,python,unicode_lower
0.01,0.02,python,PyUnicode_RichCompare
0.01,0.02,python,_PyObject_InitInlineValues
0.01,0.02,python,_PyObject_New
0.01,0.02,[kernel.kallsyms],__check_object_size
0.01,0.02,python,resize_compact
0.01,0.02,libpython3.11.so.1.0,PyUnicode_FromKindAndData
0.01,0.02,python,_PyPegen_update_memo
0.01,0.02,python,dict_subscript
0.01,0.02,python,PyDict_Keys
0.01,0.02,python,PyLong_FromSsize_t
0.01,0.02,python,_PyEval_SliceIndex
0.01,0.02,python,PyObject_LengthHint
0.01,0.02,[kernel.kallsyms],kmem_cache_free
0.01,0.02,[kernel.kallsyms],string_nocheck
0.01,0.02,python,_PyPegen_insert_memo
0.01,0.02,[kernel.kallsyms],alloc_set_pte
0.01,0.02,ld-2.31.so,_dl_debug_state
0.01,0.02,python,_PyArena_Malloc
0.01,0.02,python,unicode_endswith
0.01,0.02,libpython3.11.so.1.0,PyType_GenericAlloc
0.01,0.02,python,_Py_Specialize_Call
0.01,0.01,[kernel.kallsyms],rcu_all_qs
0.01,0.01,python,vgetargskeywords.constprop.0
0.01,0.01,[kernel.kallsyms],kfree
0.01,0.01,[kernel.kallsyms],mem_cgroup_throttle_swaprate
0.01,0.01,python,func_descr_get
0.01,0.01,libpython3.11.so.1.0,_PyCode_New
0.01,0.01,[kernel.kallsyms],clear_page_erms
0.01,0.01,libpthread-2.31.so,pthread_mutex_unlock
0.01,0.01,[kernel.kallsyms],memcpy_erms
0.01,0.01,python,PyTuple_GetSlice
0.01,0.01,python,_PyBuildSlice_ConsumeRefs
0.01,0.01,python,clone_combined_dict_keys.isra.0
0.01,0.01,python,_PyUnicodeWriter_WriteASCIIString
0.01,0.01,[kernel.kallsyms],_cond_resched
0.01,0.01,[kernel.kallsyms],unlock_page
0.01,0.01,python,pysiphash
0.01,0.01,python,dictiter_iternextkey
0.01,0.01,[kernel.kallsyms],__count_memcg_events
0.01,0.01,dpkg-query,0x000000000000f340
0.01,0.01,python,_PyTrash_cond
0.01,0.01,python,module_traverse
0.01,0.01,python,delitem_common
0.01,0.01,python,gc_traverse
0.01,0.01,[kernel.kallsyms],__ext4fs_dirhash
0.01,0.01,python,long_richcompare
0.01,0.01,[kernel.kallsyms],__mod_memcg_state
0.01,0.01,python,_PyUnicodeWriter_WriteStr
0.01,0.01,libpython3.11.so.1.0,visit_reachable
0.01,0.01,python,dictiter_iternextitem
0.01,0.01,python,memoryview
0.01,0.01,python,memset@plt
0.01,0.01,python,sre_ucs1_count
0.01,0.01,[kernel.kallsyms],native_irq_return_iret
0.01,0.01,[kernel.kallsyms],vma_interval_tree_insert
0.01,0.01,python,_Py_CheckFunctionResult
0.01,0.01,python3.8,PySet_Contains
0.01,0.01,python,tok_nextc
0.01,0.01,[kernel.kallsyms],down_read_trylock
0.01,0.01,libpython3.11.so.1.0,PyDict_GetItemWithError
0.01,0.01,[kernel.kallsyms],may_open.isra.0
0.01,0.01,python,PyErr_CheckSignals
0.01,0.01,[kernel.kallsyms],prepare_exit_to_usermode
0.01,0.01,[kernel.kallsyms],__call_rcu
0.01,0.01,python,set_add_entry
0.01,0.01,[kernel.kallsyms],common_file_perm
0.01,0.01,python3.8,PyModule_GetState
0.01,0.01,python,strlen@plt
0.01,0.01,python,PyUnicode_Format
0.01,0.01,python,code_hash
0.01,0.01,python,enum_next
0.01,0.01,python,unicode_repr
0.01,0.01,python,_PyObject_StoreInstanceAttribute
0.01,0.01,[kernel.kallsyms],__tlb_remove_page_size
0.01,0.01,[kernel.kallsyms],vm_normal_page
0.01,0.01,[vdso],__vdso_clock_gettime
0.01,0.01,python,_weakref__remove_dead_weakref
0.01,0.01,[kernel.kallsyms],generic_permission
0.01,0.01,[kernel.kallsyms],vma_interval_tree_remove
0.01,0.01,[kernel.kallsyms],atime_needs_update
0.01,0.01,[kernel.kallsyms],filemap_map_pages
0.01,0.01,libpthread-2.31.so,sem_post@@GLIBC_2.2.5
0.01,0.01,python,x_add
0.01,0.01,python,PyMember_GetOne
0.01,0.01,[kernel.kallsyms],entry_SYSCALL_64
0.01,0.01,python,tupleiter_next
0.01,0.01,python3.8,PyCode_NewWithPosOnlyArgs
0.01,0.01,[kernel.kallsyms],xas_start
0.01,0.01,python,memory_getbuf
0.01,0.01,python,compute_range_length
0.01,0.01,python,list_richcompare
0.01,0.01,[kernel.kallsyms],format_decode
0.01,0.01,[kernel.kallsyms],xas_find
0.01,0.01,[kernel.kallsyms],___slab_alloc
0.01,0.01,python,PyObject_GC_Track
0.01,0.01,[kernel.kallsyms],page_counter_try_charge
0.01,0.01,[kernel.kallsyms],__follow_mount_rcu.isra.0
0.01,0.01,python,_PyUnicode_IsLowercase
0.01,0.01,python,_PyErr_SetObject.part.0
0.01,0.01,[kernel.kallsyms],__rb_insert_augmented
0.01,0.01,python,find_frozen.part.0
0.01,0.01,python,PyBool_FromLong
0.01,0.01,libc-2.31.so,pthread_self
0.01,0.01,python,PyErr_GetRaisedException
0.01,0.01,python3.8,PyGrammar_RemoveAccelerators
0.01,0.01,python,memcmp@plt
0.01,0.01,python,_PyFunction_SetVersion
0.01,0.01,[kernel.kallsyms],unmapped_area_topdown
0.01,0.01,[kernel.kallsyms],__virt_addr_valid
0.01,0.01,python,PyTuple_Size
0.01,0.01,libc-2.31.so,psiginfo
0.01,0.01,[kernel.kallsyms],widen_string
0.01,0.01,[kernel.kallsyms],__kmalloc
0.01,0.01,python,BaseException_init
0.01,0.01,python,PySlice_New
0.01,0.01,python,range_iter
0.01,0.01,[kernel.kallsyms],free_unref_page_prepare.part.0
0.01,0.01,libc-2.31.so,__libc_realloc
0.01,0.01,python3.8,_PyDict_LoadGlobal
0.01,0.01,python3.8,PyUnicode_FSConverter
0.01,0.01,python,slice_dealloc
0.01,0.01,python,PyFloat_FromDouble
0.01,0.01,python,match_dealloc
0.01,0.01,libpython3.11.so.1.0,PyCode_Addr2Line
0.01,0.01,python,_PyUnicode_FormatAdvancedWriter
0.01,0.01,python,pattern_new_match.isra.0.part.0
0.01,0.01,python,_loop1_104_rule
0.01,0.01,python,PyUnicode_AsUCS4
0.01,0.01,[kernel.kallsyms],__mod_zone_page_state
0.01,0.01,python,tupleiter_dealloc
0.01,0.01,[kernel.kallsyms],__slab_free
0.01,0.01,python,build_indices_generic
0.01,0.01,[kernel.kallsyms],native_irq_return_iret
0.01,0.01,[kernel.kallsyms],up_write
0.01,0.01,python,PyMem_Realloc
0.01,0.01,python,PyUnicode_FindChar
0.01,0.01,[kernel.kallsyms],ext4_llseek
0.01,0.01,[kernel.kallsyms],fpregs_assert_state_consistent
0.01,0.01,python,PyType_Modified
0.01,0.01,[kernel.kallsyms],native_flush_tlb_one_user
0.01,0.01,[kernel.kallsyms],__mod_node_page_state
0.01,0.01,libc-2.31.so,__xstat
0.01,0.01,[kernel.kallsyms],up_read
0.01,0.01,libpython3.11.so.1.0,PyDict_DelItem
0.01,0.01,[kernel.kallsyms],kstat_irqs
0.01,0.01,python,_PyUnicode_IsXidStart
0.01,0.01,[kernel.kallsyms],number
0.01,0.01,python,_PyErr_Restore
0.01,0.01,libpython3.11.so.1.0,_PyTuple_FromArray
0.01,0.01,libc-2.31.so,clock_gettime
0.01,0.01,python,long_hash
0.01,0.01,[kernel.kallsyms],set_root
0.01,0.01,python,countformat
0.01,0.01,python,PyMem_Free
0.01,0.01,libpthread-2.31.so,__errno_location
0.01,0.01,libpthread-2.31.so,sem_trywait@@GLIBC_2.2.5
0.01,0.01,python,_PyObjectDict_SetItem
0.01,0.01,python,PyThreadState_GetUnchecked
0.01,0.01,[kernel.kallsyms],errseq_sample
0.01,0.01,python,_PyLong_FromByteArray
0.01,0.01,python,sys_audit_tstate
0.01,0.01,python,unicode_rstrip
0.01,0.01,[kernel.kallsyms],task_work_add
0.01,0.01,[kernel.kallsyms],try_charge
0.01,0.01,python,type_mro_modified
0.01,0.01,[kernel.kallsyms],_raw_spin_lock
0.01,0.01,python,bytearray_ass_subscript
0.01,0.01,dpkg-query,0x000000000000f347
0.01,0.01,python,PyObject_Size
0.01,0.01,python,PyObject_SetItem
0.01,0.01,python,PyTuple_GetItem
0.01,0.01,python,any_find_slice
0.01,0.01,python,list_slice.isra.0
0.01,0.01,[kernel.kallsyms],rcu_segcblist_enqueue
0.01,0.01,libpthread-2.31.so,pthread_cond_signal@@GLIBC_2.3.2
0.01,0.01,python3.8,PyUnicode_CompareWithASCIIString
0.01,0.01,python,PyErr_SetRaisedException
0.01,0.01,python,buffered_closed_get
0.01,0.01,python,PyLong_FromVoidPtr
0.01,0.01,python,setiter_iternext
0.01,0.01,python,_PyWeakref_ClearRef
0.01,0.01,python,listiter_next
0.01,0.01,libpython3.11.so.1.0,PyMem_Free
0.01,0.01,libpython3.11.so.1.0,PyObject_GC_UnTrack
0.01,0.01,libc-2.31.so,calloc
0.01,0.01,[kernel.kallsyms],common_perm
0.01,0.01,[kernel.kallsyms],mutex_unlock
0.01,0.01,[kernel.kallsyms],xas_load
0.01,0.01,[kernel.kallsyms],security_inode_permission
0.01,0.01,[kernel.kallsyms],rb_insert_color
0.01,0.01,libc-2.31.so,_dl_addr
0.01,0.01,[kernel.kallsyms],sync_regs
0.0,83.9,python,PyEval_EvalCode
0.0,83.9,python,_PyEval_Vector (inlined)
0.0,83.9,python,_PyEval_EvalFrame (inlined)
0.0,75.46,libc-2.31.so,__libc_start_main
0.0,75.31,python,Py_BytesMain
0.0,75.31,python,pymain_main (inlined)
0.0,75.09,python,_start
0.0,73.92,python,Py_RunMain (inlined)
0.0,71.45,python,pymain_run_python (inlined)
0.0,68.67,python,run_mod
0.0,68.41,python,run_eval_code_obj (inlined)
0.0,68.31,python,_PyRun_SimpleFileObject
0.0,68.3,python,pyrun_file (inlined)
0.0,68.18,python,_PyRun_AnyFileObject
0.0,68.16,python,pymain_run_file (inlined)
0.0,68.16,python,pymain_run_file_obj (inlined)
0.0,65.41,python,_PyEval_EvalFrame (inlined)
0.0,65.41,python,gen_send
0.0,65.41,python,gen_send_ex (inlined)
0.0,65.41,python,gen_send_ex2 (inlined)
0.0,17.01,python,builtin_exec
0.0,16.98,python,builtin_exec_impl (inlined)
0.0,16.94,python,_PyObject_Call (inlined)
0.0,16.6,python,_PyVectorcall_Call (inlined)
0.0,15.4,python,_PyObject_VectorcallTstate (inlined)
0.0,15.18,python,PyObject_CallMethodObjArgs
0.0,15.18,python,object_vacall
0.0,15.06,python,import_find_and_load (inlined)
0.0,14.55,python,import_name (inlined)
0.0,13.02,[unknown],0xffffffffffffffff
0.0,11.98,python,_PyObject_VectorcallTstate (inlined)
0.0,5.82,python,builtin___import__
0.0,5.79,python,builtin___import___impl (inlined)
