self,children,object,symbol
0.04,0.11,python,PyType_GenericAlloc
0.04,0.09,python,PyFunction_NewWithQualName
0.04,0.07,python,_PyTuple_MaybeUntrack
0.04,0.04,[kernel.kallsyms],__d_lookup_rcu
0.04,0.04,python,_sre_SRE_Match_end
0.04,0.04,_json.cpython-313-x86_64-linux-gnu.so,0x00000000000023f4
0.03,0.71,python,PyObject_GetAttr
0.03,0.27,python,PyObject_GetOptionalAttr
0.03,0.26,python,_PyUnicodeWriter_Finish
0.03,0.21,python,unicode_decode_utf8
0.03,0.18,python,_PyObject_GetMethod
0.03,0.18,python,_PyEval_Vector
0.03,0.14,ld-2.31.so,_dl_catch_error
0.03,0.11,python,PyObject_IsInstance
0.03,0.1,python,subtype_traverse
0.03,0.09,python,PyList_Append
0.03,0.08,python,meth_dealloc
0.03,0.08,[kernel.kallsyms],release_pages
0.03,0.08,python,PyObject_RichCompareBool
0.03,0.06,python,set_traverse
0.03,0.05,python,type_traverse
0.03,0.03,python,_PyType_GetDict
0.03,0.03,[kernel.kallsyms],copy_pte_range.isra.0
0.03,0.03,[kernel.kallsyms],_raw_spin_lock
0.03,0.03,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002394
0.03,0.03,libmagic.so.1.0.0,0x000000000000f932
0.03,0.03,python,object_dealloc
0.03,0.03,python,_PyUnicode_JoinArray.part.0
0.03,0.03,python,PyDict_Next
0.03,0.03,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002624
0.03,0.03,libc-2.31.so,__libc_realloc
0.03,0.03,python,_PyUnicode_FindMaxChar
0.03,0.03,python,PyType_GetModule
0.03,0.03,python,_PyMem_RawMalloc
0.03,0.03,libpthread-2.31.so,__pthread_mutex_lock
0.03,0.03,python,PyObject_Realloc
0.03,0.03,python,type_is_gc
0.02,3.01,python,_PyObject_Call_Prepend
0.02,1.93,python,list_extend
0.02,0.55,[kernel.kallsyms],do_user_addr_fault
0.02,0.5,[kernel.kallsyms],handle_mm_fault
0.02,0.43,_json.cpython-313-x86_64-linux-gnu.so,_build_rval_index_tuple
0.02,0.15,[kernel.kallsyms],__alloc_pages_nodemask
0.02,0.14,python,_PyObject_GenericSetAttrWithDict
0.02,0.07,[kernel.kallsyms],lookup_fast
0.02,0.06,[kernel.kallsyms],mem_cgroup_try_charge
0.02,0.06,python,PyObject_VisitManagedDict
0.02,0.05,python,PyUnicode_FromFormatV
0.02,0.05,python,list_traverse
0.02,0.05,[kernel.kallsyms],do_wp_page
0.02,0.05,python,PyTraceBack_Here
0.02,0.05,python,_PyDict_FromItems
0.02,0.05,python,_PyObject_Calloc
0.02,0.05,python,PyDict_GetItemWithError
0.02,0.05,python,PyCMethod_New
0.02,0.04,python,func_clear
0.02,0.04,python,PyList_New
0.02,0.04,python,split
0.02,0.04,python,_PyObject_GetInstanceAttribute
0.02,0.04,python,_PyList_FromArraySteal
0.02,0.04,python,set_dealloc
0.02,0.04,[kernel.kallsyms],kmem_cache_alloc
0.02,0.04,python,list_sort_impl
0.02,0.03,[kernel.kallsyms],find_get_entry
0.02,0.03,[kernel.kallsyms],filemap_map_pages
0.02,0.03,[kernel.kallsyms],try_charge
0.02,0.03,libpython3.11.so.1.0,PyObject_Malloc
0.02,0.03,[kernel.kallsyms],__pagevec_lru_add_fn
0.02,0.03,python,PyLong_FromLong
0.02,0.03,[kernel.kallsyms],page_remove_rmap
0.02,0.03,python,_PyPegen_is_memoized
0.02,0.03,python,PyUnicode_Contains
0.02,0.02,[kernel.kallsyms],copy_user_enhanced_fast_string
0.02,0.02,python,PyObject_Size
0.02,0.02,python,PyMem_Realloc
0.02,0.02,python,PyMem_Malloc
0.02,0.02,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002414
0.02,0.02,[kernel.kallsyms],__ext4fs_dirhash
0.02,0.02,python,hashtable_unicode_compare
0.02,0.02,python,PyMem_Free
0.02,0.02,python,0x000000000007f6f8
0.02,0.02,[kernel.kallsyms],free_pcppages_bulk
0.02,0.02,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002390
0.02,0.02,python,_PyThreadState_GetCurrent
0.02,0.02,python,PyBool_FromLong
0.02,0.02,python3.8,_PyDict_GetItemIdWithError
0.02,0.02,python,PySlice_AdjustIndices
0.02,0.02,python,_PyUnicode_Equal
0.02,0.02,python,_PyMem_RawFree
0.02,0.02,python,_Py_NewReferenceNoTotal
0.02,0.02,python,_PyFunction_Vectorcall
0.02,0.02,python,PyUnicode_InternInPlace
0.02,0.02,[kernel.kallsyms],memcg_kmem_get_cache
0.02,0.02,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002404
0.01,12.93,python,cfunction_vectorcall_FASTCALL_KEYWORDS
0.01,12.58,python,PyObject_Call
0.01,9.45,python,object_vacall
0.01,9.19,python,PyImport_ImportModuleLevelObject
0.01,4.37,python,method_vectorcall
0.01,4.06,python,type_call
0.01,2.18,python,slot_tp_init
0.01,1.27,python,_PyObject_CallFunctionVa
0.01,1.26,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe
0.01,1.25,[kernel.kallsyms],do_syscall_64
0.01,0.99,python,type_new
0.01,0.83,[kernel.kallsyms],page_fault
0.01,0.56,[kernel.kallsyms],__do_page_fault
0.01,0.55,python,_io_open
0.01,0.53,python,PyObject_CallOneArg
0.01,0.45,python,PyObject_VectorcallMethod
0.01,0.42,python,PyObject_GetItem
0.01,0.38,python,cfunction_vectorcall_NOARGS
0.01,0.35,python,slot_tp_iternext
0.01,0.32,python,_io__Buffered_read
0.01,0.3,python,cfunction_vectorcall_O
0.01,0.27,python,_io_FileIO___init__
0.01,0.24,[kernel.kallsyms],generic_file_buffered_read
0.01,0.24,python,_Py_hashtable_get
0.01,0.24,python,PyObject_SetAttr
0.01,0.18,python,map_next
0.01,0.16,python,PyObject_GetIter
0.01,0.12,python,_PyObject_FreeInstanceAttributes
0.01,0.11,[kernel.kallsyms],link_path_walk.part.0
0.01,0.11,python,method_vectorcall_NOARGS
0.01,0.1,python,term_rule
0.01,0.1,python,BaseException_clear
0.01,0.1,python,hashtable_unicode_hash
0.01,0.1,python,_textiowrapper_readline
0.01,0.09,python,method_dealloc
0.01,0.09,python,tb_dealloc
0.01,0.08,python,_PyModule_ClearDict
0.01,0.08,python,reversed_new_impl
0.01,0.08,libpython3.11.so.1.0,gc_collect_main
0.01,0.08,python,allocate_from_new_pool
0.01,0.08,[kernel.kallsyms],mem_cgroup_try_charge_delay
0.01,0.08,[kernel.kallsyms],walk_component
0.01,0.07,python,_PyObject_NewVar
0.01,0.07,python,_PyType_FromMetaclass_impl
0.01,0.07,python,PyIter_Next
0.01,0.07,python,dict_merge
0.01,0.07,python,_PyPegen_fill_token
0.01,0.06,python,atom_rule
0.01,0.06,libpython3.11.so.1.0,r_object
0.01,0.06,python,compiler_visit_expr1
0.01,0.06,python,object_isinstance
0.01,0.06,[kernel.kallsyms],mmap_region
0.01,0.06,python,PyObject_ClearWeakRefs
0.01,0.05,[kernel.kallsyms],dup_mmap
0.01,0.05,libpython3.11.so.1.0,deduce_unreachable
0.01,0.05,python,_PyDict_LoadGlobal
0.01,0.05,[kernel.kallsyms],lru_cache_add_active_or_unevictable
0.01,0.05,[kernel.kallsyms],pagevec_lru_move_fn
0.01,0.05,python,unicode_subscript
0.01,0.04,python,_PyPegen_expect_token
0.01,0.04,python,_PyAssemble_MakeCodeObject
0.01,0.04,python,PyDict_Contains
0.01,0.04,python,take_gil
0.01,0.04,python,_abc__abc_init
0.01,0.04,python,do_super_lookup
0.01,0.04,libpython3.11.so.1.0,type_new
0.01,0.04,python,_PyTuple_ClearFreeList
0.01,0.04,python3.8,PyOS_strtoul
0.01,0.03,python,_PyList_AppendTakeRefListResize
0.01,0.03,python,fill_time
0.01,0.03,python,unicode_lower
0.01,0.03,python,PyMethod_New
0.01,0.03,[kernel.kallsyms],__alloc_file
0.01,0.03,python,_PyObject_LookupSpecial
0.01,0.03,python,_Py_Specialize_LoadAttr
0.01,0.03,python,tuplehash
0.01,0.03,python,_Py_type_getattro_impl
0.01,0.03,python,_PySuper_Lookup
0.01,0.03,python,set_update_internal
0.01,0.03,python,_PyStack_UnpackDict
0.01,0.03,python,type_dealloc
0.01,0.03,[kernel.kallsyms],task_tick_fair
0.01,0.03,python,mro_internal
0.01,0.03,python3.8,_Py_convert_optional_to_ssize_t
0.01,0.03,[kernel.kallsyms],find_vma
0.01,0.03,[kernel.kallsyms],inode_permission
0.01,0.02,[kernel.kallsyms],entry_SYSCALL_64
0.01,0.02,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.02,python,_PyObject_InitializeDict
0.01,0.02,python,PyDict_Copy
0.01,0.02,python,PyUnicode_Concat
0.01,0.02,python3.8,_PyObject_LookupSpecial
0.01,0.02,python,deque_extend
0.01,0.02,python,PyUnicode_DecodeFSDefaultAndSize
0.01,0.02,python,_PyDict_MaybeUntrack
0.01,0.02,python,_PyCfg_OptimizeCodeUnit
0.01,0.02,python,drop_gil
0.01,0.02,python,_PyFrame_Traverse
0.01,0.02,python,update_slot
0.01,0.02,python,set_contains
0.01,0.02,python,tok_get_normal_mode
0.01,0.02,python,structseq_dealloc
0.01,0.02,[kernel.kallsyms],strncpy_from_user
0.01,0.02,python,PySlice_Unpack
0.01,0.02,[kernel.kallsyms],__mod_lruvec_state
0.01,0.02,python,_PyEval_SliceIndex
0.01,0.02,python,tuple_iter
0.01,0.02,python,unicode_isupper
0.01,0.02,[kernel.kallsyms],ext4_htree_store_dirent
0.01,0.02,python,do_mkvalue
0.01,0.02,libpython3.11.so.1.0,PyUnicode_FromKindAndData
0.01,0.02,python,va_build_value
0.01,0.02,python,_PyPegen_update_memo
0.01,0.02,python,_PyLong_Add
0.01,0.02,python,_PyArena_Malloc
0.01,0.02,python,getset_get
0.01,0.02,libc-2.31.so,__nss_database_lookup
0.01,0.02,python,dictiter_iternextitem
0.01,0.01,[kernel.kallsyms],vmacache_find
0.01,0.01,python,meth_traverse
0.01,0.01,python,PyObject_RichCompare
0.01,0.01,python,any_find_slice
0.01,0.01,libpython3.11.so.1.0,PyObject_Free
0.01,0.01,python,PyUnicode_FromKindAndData
0.01,0.01,libpython3.11.so.1.0,_PyDict_GetItem_KnownHash
0.01,0.01,[kernel.kallsyms],get_mem_cgroup_from_mm
0.01,0.01,python,0x000000000007f6f0
0.01,0.01,python,_PyBuildSlice_ConsumeRefs
0.01,0.01,[kernel.kallsyms],memset_erms
0.01,0.01,[kernel.kallsyms],error_entry
0.01,0.01,python,_PyCode_Validate
0.01,0.01,python,list_iter
0.01,0.01,[kernel.kallsyms],copy_page
0.01,0.01,[kernel.kallsyms],syscall_return_via_sysret
0.01,0.01,libpython3.11.so.1.0,dict_traverse
0.01,0.01,python,unicode_length
0.01,0.01,python,_Py_bytes_lower
0.01,0.01,python,unicode_endswith
0.01,0.01,python,tok_nextc
0.01,0.01,python,_Py_Specialize_Call
0.01,0.01,python,r_byte
0.01,0.01,python,_PyErr_SetObject.part.0
0.01,0.01,python,listiter_next
0.01,0.01,[kernel.kallsyms],rb_next
0.01,0.01,[kernel.kallsyms],memcpy_erms
0.01,0.01,python,PyNumber_AsSsize_t
0.01,0.01,python,set_lookkey
0.01,0.01,python,PyUnicode_AsUCS4
0.01,0.01,libpython3.11.so.1.0,_PyFrame_Clear
0.01,0.01,libpthread-2.31.so,pthread_mutex_unlock
0.01,0.01,python,unsafe_latin_compare
0.01,0.01,python,r_string
0.01,0.01,python,unicode_rfind
0.01,0.01,python,_Py_CheckFunctionResult
0.01,0.01,libpython3.11.so.1.0,PyDict_SetDefault
0.01,0.01,[kernel.kallsyms],prep_new_page
0.01,0.01,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002604
0.01,0.01,python,mro_implementation
0.01,0.01,python,PyMem_Calloc
0.01,0.01,python,gen_dealloc
0.01,0.01,python,list_append
0.01,0.01,[kernel.kallsyms],__mod_memcg_state
0.01,0.01,python,PyUnicode_FromWideChar
0.01,0.01,[kernel.kallsyms],ext4_getattr
0.01,0.01,python,long_to_decimal_string_internal
0.01,0.01,libc-2.31.so,wcsrtombs
0.01,0.01,libc-2.31.so,__gconv_get_alias_db
0.01,0.01,_json.cpython-313-x86_64-linux-gnu.so,0x00000000000025c0
0.01,0.01,python,type_new_classmethod
0.01,0.01,libpython3.11.so.1.0,visit_reachable
0.01,0.01,python,set_add_entry
0.01,0.01,libpython3.11.so.1.0,PyDict_GetItemWithError
0.01,0.01,[kernel.kallsyms],kmem_cache_alloc_trace
0.01,0.01,python,PyThread_get_thread_ident
0.01,0.01,libpthread-2.31.so,sem_trywait@@GLIBC_2.2.5
0.01,0.01,python,clone_combined_dict_keys.isra.0
0.01,0.01,python,dict_get
0.01,0.01,python,PyArg_UnpackTuple
0.01,0.01,python3.8,_PyObject_GC_New
0.01,0.01,[kernel.kallsyms],_cond_resched
0.01,0.01,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002584
0.01,0.01,python,gc_traverse
0.01,0.01,_json.cpython-313-x86_64-linux-gnu.so,0x0000000000002574
0.01,0.01,[kernel.kallsyms],security_inode_getattr
0.01,0.01,[kernel.kallsyms],mem_cgroup_throttle_swaprate
0.01,0.01,[kernel.kallsyms],str2hashbuf_signed
0.01,0.01,python,long_richcompare
0.01,0.01,python,_PyUnicode_IsLowercase
0.01,0.01,[kernel.kallsyms],kstat_irqs
0.01,0.01,python,tupleiter_next
0.01,0.01,[kernel.kallsyms],filldir64
0.01,0.01,libpython3.11.so.1.0,visit_decref
0.01,0.01,python3.8,PyModule_GetState
0.01,0.01,python,PySequence_Contains
0.01,0.01,[kernel.kallsyms],strlen
0.01,0.01,[kernel.kallsyms],page_counter_try_charge
0.01,0.01,libpython3.11.so.1.0,visit_decref
0.01,0.01,python,method_get
0.01,0.01,[vdso],__vdso_clock_gettime
0.01,0.01,[kernel.kallsyms],native_apic_msr_eoi_write
0.01,0.01,python,dict_length
0.01,0.01,[kvm],pvclock_gtod_notify
0.01,0.01,python,unicode_rstrip
0.01,0.01,[kernel.kallsyms],down_write
0.01,0.01,libpthread-2.31.so,sem_post@@GLIBC_2.2.5
0.01,0.01,python,unicode_repr
0.01,0.01,[kernel.kallsyms],_raw_spin_lock_irqsave
0.01,0.01,[kernel.kallsyms],xas_start
0.01,0.01,[kernel.kallsyms],unlock_page
0.01,0.01,[kernel.kallsyms],mem_cgroup_from_task
0.01,0.01,[kernel.kallsyms],__mod_zone_page_state
0.01,0.01,[kernel.kallsyms],fsnotify
0.01,0.01,[kernel.kallsyms],update_vsyscall
0.01,0.01,python,dictiter_iternextkey
0.01,0.01,python,ucs2lib_utf8_encoder
0.01,0.01,python,deque_popleft
0.01,0.01,python,list_pop
0.01,0.01,libc-2.31.so,clock_gettime
0.01,0.01,python,slice_dealloc
0.01,0.01,python,PyType_GetModuleByDef
0.01,0.01,python,descr_traverse
0.01,0.01,[kernel.kallsyms],xas_load
0.01,0.01,python,PyErr_GivenExceptionMatches
0.01,0.01,libpython3.11.so.1.0,PyDict_DelItem
0.01,0.01,[kernel.kallsyms],__ext4_check_dir_entry
0.01,0.01,libc-2.31.so,__wcsncasecmp_l
0.01,0.01,[kernel.kallsyms],free_unref_page_prepare.part.0
0.0,83.34,python,PyEval_EvalCode
0.0,83.34,python,_PyEval_EvalFrame (inlined)
0.0,83.34,python,_PyEval_Vector (inlined)
0.0,78.35,libc-2.31.so,__libc_start_main
0.0,78.27,python,Py_BytesMain
0.0,78.27,python,pymain_main (inlined)
0.0,78.11,python,_start
0.0,77.41,python,Py_RunMain (inlined)
0.0,75.91,python,pymain_run_python (inlined)
0.0,71.88,python,run_mod
0.0,71.7,python,run_eval_code_obj (inlined)
0.0,71.65,python,_PyRun_SimpleFileObject
0.0,71.65,python,pyrun_file (inlined)
0.0,71.57,python,_PyRun_AnyFileObject
0.0,71.56,python,pymain_run_file (inlined)
0.0,71.56,python,pymain_run_file_obj (inlined)
0.0,49.65,_json.cpython-313-x86_64-linux-gnu.so,_parse_object_unicode (inlined)
0.0,12.79,python,_PyObject_VectorcallTstate (inlined)
0.0,12.63,python,builtin_exec
0.0,12.63,python,builtin_exec_impl (inlined)
0.0,12.58,python,_PyObject_Call (inlined)
0.0,12.36,python,_PyVectorcall_Call (inlined)
0.0,9.67,python,_PyObject_VectorcallTstate (inlined)
0.0,9.44,python,PyObject_CallMethodObjArgs
0.0,9.18,python,import_find_and_load (inlined)
0.0,9.12,[unknown],0xffffffffffffffff
0.0,8.85,python,import_name (inlined)
0.0,5.69,_json.cpython-313-x86_64-linux-gnu.so,_match_number_unicode (inlined)
0.0,4.95,python,_PyUnicode_FromASCII (inlined)
0.0,4.93,python,dictkeys_decref (inlined)
0.0,4.91,python,PyUnicode_New (inlined)
0.0,4.62,python,Py_XDECREF (inlined)
0.0,4.49,python,Py_DECREF (inlined)
0.0,4.47,python,pymalloc_alloc (inlined)
0.0,4.45,python,_sre_SRE_Pattern_match_impl (inlined)
0.0,4.37,python,_PyObject_VectorcallTstate (inlined)
0.0,4.35,python,pymain_run_module
0.0,4.02,python,PyUnicode_New (inlined)
0.0,3.78,python,gen_iternext
0.0,3.78,python,gen_send_ex2 (inlined)
0.0,3.78,python,_PyEval_EvalFrame (inlined)
0.0,3.48,python,builtin___import__
0.0,3.48,python,builtin___import___impl (inlined)
0.0,3.2,python,pymalloc_free (inlined)
0.0,3.1,_json.cpython-313-x86_64-linux-gnu.so,Py_DECREF (inlined)
0.0,2.99,python,_PyObject_VectorcallDictTstate (inlined)
0.0,2.49,python,address_in_range (inlined)
0.0,2.49,python,arena_map_is_used (inlined)
0.0,2.42,python,long_from_string_base (inlined)
0.0,2.28,_json.cpython-313-x86_64-linux-gnu.so,PyUnicode_READ (inlined)
0.0,1.92,python,list_extend_iter (inlined)
0.0,1.83,python,insertion_resize (inlined)
0.0,1.78,python,long_from_non_binary_base (inlined)
0.0,1.77,python,sre_match (inlined)
0.0,1.72,python,list_vectorcall
0.0,1.72,python,list___init___impl (inlined)
0.0,1.71,python,builtin___build_class__
0.0,1.65,python,Py_FinalizeEx (inlined)
0.0,1.59,python,PyMem_RawMalloc (inlined)
0.0,1.59,libc-2.31.so,__libc_malloc (inlined)
0.0,1.59,python,insertion_resize (inlined)
0.0,1.55,python,read_object
0.0,1.49,python,deduce_unreachable (inlined)
0.0,1.43,python,marshal_loads
0.0,1.43,python,marshal_loads_impl (inlined)
0.0,1.22,python,Py_INCREF (inlined)
0.0,1.19,python,data_stack_grow (inlined)
0.0,1.19,python,get_state (inlined)
0.0,1.18,python,arena_map_get (inlined)
0.0,1.11,python,PyObject_CallFunction
0.0,1.11,python,pattern_new_match (inlined)
0.0,1.1,python,pattern_new_match (inlined)
0.0,1.08,_json.cpython-313-x86_64-linux-gnu.so,_Py_IsImmortal (inlined)
0.0,1.06,python,finalize_modules
0.0,1.03,python,_PyGC_CollectNoFail
0.0,1.02,python,clear_thread_frame (inlined)
0.0,0.99,python,_PyInterpreterState_GET (inlined)
0.0,0.98,python,PyObject_VectorcallDict
0.0,0.98,python,_PyObject_VectorcallDictTstate (inlined)
0.0,0.98,python,type_new_impl (inlined)
0.0,0.98,python,wrap_next
0.0,0.94,python,memcpy (inlined)
0.0,0.92,python,pymain_init
0.0,0.92,python,_PyBytes_FromSize (inlined)
0.0,0.91,python,Py_InitializeFromConfig
0.0,0.87,python,_Py_HandlePending
0.0,0.87,python,_Py_RunGC
0.0,0.87,python,gc_collect_generations (inlined)
0.0,0.87,python,gc_collect_with_callback (inlined)
0.0,0.85,python,slot_tp_new
0.0,0.8,python,_PyRuntime+0xce1cb7d72f
0.0,0.8,python,cfunction_vectorcall_FASTCALL
0.0,0.78,python,state_init (inlined)
0.0,0.75,python,builtin_next
0.0,0.75,python,init_interp_main
0.0,0.72,python,pyinit_main
0.0,0.72,python,memcpy (inlined)
0.0,0.71,python,bounded_lru_cache_wrapper
0.0,0.69,python,Py_DECREF (inlined)
0.0,0.67,python,PyMem_RawFree (inlined)
0.0,0.66,python,state_fini (inlined)
0.0,0.66,python,PyImport_Import
0.0,0.65,python,fixup_slot_dispatchers (inlined)
0.0,0.65,python,gc_alloc (inlined)
0.0,0.64,python,subtract_refs (inlined)
0.0,0.64,python,_PyObject_IS_GC (inlined)
0.0,0.61,python,PyImport_ImportModule
0.0,0.6,python,Py_XDECREF (inlined)
0.0,0.59,python,_PyObject_GC_MAY_BE_TRACKED (inlined)
0.0,0.58,python,_PyObject_IS_GC (inlined)
0.0,0.58,_json.cpython-313-x86_64-linux-gnu.so,PyUnicode_READ (inlined)
0.0,0.56,python,move_unreachable (inlined)
0.0,0.56,[kernel.kallsyms],do_page_fault
0.0,0.54,python,_io_open_impl (inlined)
0.0,0.53,python,vgetargskeywords (inlined)
0.0,0.5,python,get_state (inlined)
0.0,0.49,python,cfunction_call
0.0,0.49,python,_PyObject_Init (inlined)
0.0,0.49,python,_PyObject_GC_MAY_BE_TRACKED (inlined)
0.0,0.47,python,PyGC_Collect
0.0,0.47,python,gc_collect_with_callback (inlined)
0.0,0.47,python,_PyObject_GenericGetAttrWithDict (inlined)
0.0,0.46,python,memset (inlined)
0.0,0.45,_json.cpython-313-x86_64-linux-gnu.so,_fini
0.0,0.43,python,PyRun_StringFlags
0.0,0.43,python,_PyRun_StringFlagsWithName (inlined)
0.0,0.43,python,_PyObject_VectorcallTstate (inlined)
