self,children,object,symbol
0.13,0.19,python,_PyCode_Quicken
0.13,0.13,python,_PyTrash_cond
0.12,0.25,python,_Py_hashtable_get_entry_generic
0.11,3.41,python,iter_iternext
0.11,1.4,_elementtree.cpython-313-x86_64-linux-gnu.so,subelement
0.11,0.47,python,_PyObject_GC_NewVar
0.11,0.36,python,free_keys_object
0.11,0.33,python,dict_traverse
0.11,0.3,python,PyUnicode_FromString
0.11,0.19,python,PyDict_New
0.11,0.13,[kernel.kallsyms],copy_user_enhanced_fast_string
0.11,0.11,python,_PyUnicode_FromUCS1.part.0
0.11,0.11,python,_PyUnicode_JoinArray.part.0
0.11,0.11,[kernel.kallsyms],native_irq_return_iret
0.1,0.1,python,PyThreadState_GetUnchecked
0.1,0.1,python,_PyFunction_Vectorcall
0.09,3.42,python,type_call
0.09,0.41,python,_io_TextIOWrapper_write
0.09,0.31,python,insertdict
0.09,0.09,python,type_is_gc
0.09,0.09,python,_PyUnicodeWriter_WriteSubstring.part.0
0.08,0.55,python,_PyUnicode_InternInPlace
0.08,0.5,python,cfunction_vectorcall_O
0.08,0.48,python,PyObject_SetAttr
0.08,0.27,python,type_ready
0.08,0.24,python,PyDict_Items
0.08,0.18,python,code_dealloc
0.08,0.08,python,deque_append
0.08,0.08,python,PyObject_Hash
0.08,0.08,python,PyErr_ExceptionMatches
0.08,0.08,python,PyBool_FromLong
0.08,0.08,libmagic.so.1.0.0,0x000000000000f936
0.07,1.87,python,PyErr_SetString
0.07,1.14,python,list_vectorcall
0.07,0.74,python,_Py_HashBytes
0.07,0.37,python,_PyDict_GetItem_KnownHash
0.07,0.37,python,PySeqIter_New
0.07,0.25,python,list_iter
0.07,0.17,ld-2.31.so,_dl_rtld_di_serinfo
0.07,0.1,python,_PyObject_Calloc
0.07,0.08,python,intern_string_constants
0.07,0.07,_elementtree.cpython-313-x86_64-linux-gnu.so,element_tag_getter
0.07,0.07,[kernel.kallsyms],smp_call_function_single
0.07,0.07,[kernel.kallsyms],sync_regs
0.06,4.17,python,PyObject_Vectorcall
0.06,0.91,python,BaseException_dealloc
0.06,0.69,python,BaseException_clear
0.06,0.57,python,bytes_hash
0.06,0.29,python,list_traverse
0.06,0.23,python,PyDict_Contains
0.06,0.21,python,_PyLong_New
0.06,0.18,python,_PyUnicodeWriter_PrepareInternal
0.06,0.12,python,PyTuple_New
0.06,0.1,[kernel.kallsyms],zap_pte_range.isra.0
0.06,0.08,python,PyErr_CheckSignals
0.06,0.06,_elementtree.cpython-313-x86_64-linux-gnu.so,treebuilder_handle_data
0.06,0.06,python,deque_popleft
0.06,0.06,python,_PyErr_Restore
0.06,0.06,[kernel.kallsyms],clear_page_erms
0.06,0.06,_elementtree.cpython-313-x86_64-linux-gnu.so,element_tail_getter
0.06,0.06,python,_Py_GetBaseOpcode
0.05,0.62,python,PyArg_ParseTuple
0.05,0.42,python,BaseException_new
0.05,0.23,python,func_traverse
0.05,0.05,python,_PyDict_Next.part.0
0.05,0.05,python,object_get_class
0.05,0.05,[kernel.kallsyms],__d_lookup_rcu
0.05,0.05,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004a94
0.05,0.05,libc-2.31.so,malloc
0.05,0.05,[kernel.kallsyms],rmqueue
0.04,1.94,python,cfunction_call
0.04,1.03,python,_PyErr_CreateException
0.04,0.44,[kernel.kallsyms],__handle_mm_fault
0.04,0.37,python,_PyCode_New
0.04,0.27,python,PyDict_SetDefault
0.04,0.11,python,allocate_from_new_pool
0.04,0.11,python,new_keys_object
0.04,0.11,python,_PyDict_FromItems
0.04,0.1,python,insert_to_emptydict
0.04,0.07,python,PyObject_VisitManagedDict
0.04,0.06,python,PySequence_Fast
0.04,0.06,python,set_traverse
0.04,0.06,python,PyUnicode_RichCompare
0.04,0.04,_elementtree.cpython-313-x86_64-linux-gnu.so,_elementtree_Element_items
0.04,0.04,[kernel.kallsyms],copy_pte_range.isra.0
0.04,0.04,libmagic.so.1.0.0,0x000000000000f932
0.04,0.04,python,memset@plt
0.04,0.04,python,wrapper_call
0.04,0.04,python,PyNumber_Check
0.04,0.04,[kernel.kallsyms],_raw_spin_lock
0.04,0.04,python,_PyPegen_is_memoized
0.04,0.04,python,iter_dealloc
0.04,0.04,python,pysiphash
0.04,0.04,python,find_empty_slot
0.04,0.04,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004814
0.04,0.04,python,bytesio_get_closed
0.03,2.95,pyexpat.cpython-313-x86_64-linux-gnu.so,lookup
0.03,0.58,python,subtype_dealloc
0.03,0.15,libpython3.11.so.1.0,_PyEval_EvalFrameDefault
0.03,0.14,ld-2.31.so,_dl_catch_error
0.03,0.13,python,PyObject_Str
0.03,0.13,python,dict_merge
0.03,0.1,python,subtype_traverse
0.03,0.08,python,PyFunction_NewWithQualName
0.03,0.08,python,_Py_type_getattro
0.03,0.07,python,type_traverse
0.03,0.04,python,_PyDict_MaybeUntrack
0.03,0.04,python,listiter_dealloc
0.03,0.04,[kernel.kallsyms],copy_user_enhanced_fast_string
0.03,0.04,python,PyLong_FromLong
0.03,0.03,python,PyTuple_GetItem
0.03,0.03,python,build_indices_unicode
0.03,0.03,python,_PyUnicode_ExactDealloc
0.03,0.03,python,PyErr_Clear
0.03,0.03,python,_PyIO_find_line_ending
0.03,0.03,python,PyMem_Calloc
0.03,0.03,python,strlen@plt
0.03,0.03,libc-2.31.so,__libc_realloc
0.03,0.03,[kernel.kallsyms],free_pcppages_bulk
0.03,0.03,python,clone_combined_dict_keys.isra.0
0.03,0.03,python,getset_set
0.03,0.03,python,PyUnicode_InternInPlace
0.02,11.94,python,wrap_next
0.02,1.64,python,PyNumber_Remainder
0.02,1.41,python,_PyObject_CallFunctionVa
0.02,0.52,[kernel.kallsyms],do_user_addr_fault
0.02,0.48,[kernel.kallsyms],handle_mm_fault
0.02,0.42,python,PyIter_Next
0.02,0.38,python,builtin_sum
0.02,0.32,python,_PyUnicodeWriter_Finish
0.02,0.22,python,func_dealloc
0.02,0.1,[kernel.kallsyms],link_path_walk.part.0
0.02,0.08,[kernel.kallsyms],release_pages
0.02,0.07,python,_PyPegen_expect_token
0.02,0.06,[kernel.kallsyms],do_wp_page
0.02,0.05,python,PyUnicode_FromFormatV
0.02,0.05,python,_PyDict_LoadGlobal
0.02,0.04,python,sre_ucs1_match
0.02,0.04,python,func_clear
0.02,0.04,python,list_richcompare
0.02,0.04,python,PyThread_get_thread_ident
0.02,0.04,[kernel.kallsyms],kmem_cache_alloc
0.02,0.04,python,tok_get_normal_mode
0.02,0.04,python,_PyCfg_OptimizeCodeUnit
0.02,0.04,python,r_string (inlined)
0.02,0.04,python,_PyTuple_ClearFreeList
0.02,0.03,[kernel.kallsyms],filemap_map_pages
0.02,0.03,[kernel.kallsyms],vsnprintf
0.02,0.03,python,PyDict_SetItem
0.02,0.03,[kernel.kallsyms],page_remove_rmap
0.02,0.03,[kernel.kallsyms],find_get_entry
0.02,0.02,python,_PyUnicode_FromUCS4.part.0
0.02,0.02,[kernel.kallsyms],try_charge
0.02,0.02,python,PySequence_Check
0.02,0.02,[kernel.kallsyms],__pagevec_lru_add_fn
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004d04
0.02,0.02,python,memcmp@plt
0.02,0.02,[kernel.kallsyms],error_entry
0.02,0.02,pyexpat.cpython-313-x86_64-linux-gnu.so,0x0000000000006774
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000049f4
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004ae4
0.02,0.02,python,_PyLong_FormatWriter
0.02,0.02,libpthread-2.31.so,__pthread_mutex_lock
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004854
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000048a4
0.02,0.02,python,hashtable_unicode_compare
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004b34
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000046e4
0.02,0.02,python,object_dealloc
0.02,0.02,python,PyUnicode_DecodeUTF8
0.02,0.02,[kernel.kallsyms],get_mem_cgroup_from_mm
0.02,0.02,python,PyDict_Next
0.02,0.02,pyexpat.cpython-313-x86_64-linux-gnu.so,0x00000000000066d4
0.02,0.02,python,set_lookkey
0.02,0.02,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004864
0.02,0.02,libc-2.31.so,free
0.01,8.63,python,cfunction_vectorcall_FASTCALL_KEYWORDS
0.01,8.26,python,PyObject_Call
0.01,7.24,python,PyImport_ImportModuleLevelObject
0.01,2.08,python,method_vectorcall
0.01,1.91,python,_PyObject_Call_Prepend
0.01,1.31,[kernel.kallsyms],do_syscall_64
0.01,1.29,python,slot_tp_init
0.01,0.86,python,type_new
0.01,0.82,[kernel.kallsyms],page_fault
0.01,0.53,python,builtin_next
0.01,0.53,python,method_vectorcall_FASTCALL_KEYWORDS_METHOD
0.01,0.51,python,_PyObject_FreeInstanceAttributes
0.01,0.31,_elementtree.cpython-313-x86_64-linux-gnu.so,get_attrib_from_keywords
0.01,0.26,[kernel.kallsyms],do_anonymous_page
0.01,0.25,python,_Py_hashtable_get
0.01,0.24,python,_io_open
0.01,0.2,python,cfunction_vectorcall_NOARGS
0.01,0.19,python,PyObject_GetItem
0.01,0.18,python,inversion_rule
0.01,0.17,[kernel.kallsyms],generic_file_buffered_read
0.01,0.17,python,bitwise_xor_rule
0.01,0.16,python,shift_expr_rule
0.01,0.15,python,term_rule
0.01,0.14,python,method_vectorcall_NOARGS
0.01,0.14,[kernel.kallsyms],__alloc_pages_nodemask
0.01,0.14,[kernel.kallsyms],alloc_pages_vma
0.01,0.14,python,primary_rule
0.01,0.12,[kernel.kallsyms],get_page_from_freelist
0.01,0.12,python,hashtable_unicode_hash
0.01,0.11,python,dictresize
0.01,0.11,python,method_vectorcall_VARARGS
0.01,0.09,python,compiler_visit_expr1
0.01,0.08,python,unicode_hash
0.01,0.08,python,method_dealloc
0.01,0.08,python,_PyPegen_fill_token
0.01,0.08,[kernel.kallsyms],free_pages_and_swap_cache
0.01,0.08,[kernel.kallsyms],walk_component
0.01,0.07,[kernel.kallsyms],lookup_fast
0.01,0.07,[kernel.kallsyms],mem_cgroup_try_charge_delay
0.01,0.06,python3.8,_PyEval_EvalFrameDefault
0.01,0.06,python,_PyAssemble_MakeCodeObject
0.01,0.06,[kernel.kallsyms],mem_cgroup_try_charge
0.01,0.05,python,_PyModule_ClearDict
0.01,0.05,[kernel.kallsyms],show_cpuinfo
0.01,0.05,python,PyObject_ClearWeakRefs
0.01,0.04,python,meth_dealloc
0.01,0.04,python,PyCMethod_New
0.01,0.04,ld-2.31.so,_dl_rtld_di_serinfo
0.01,0.04,[kernel.kallsyms],__lru_cache_add
0.01,0.03,python,unicode_startswith
0.01,0.03,python,take_gil
0.01,0.03,python,PyMapping_GetOptionalItem
0.01,0.03,python,list_sort_impl
0.01,0.03,pyexpat.cpython-313-x86_64-linux-gnu.so,PyExpat_XML_ParserFree
0.01,0.03,python,deque_traverse
0.01,0.03,python,frame_dealloc
0.01,0.03,python,mro_internal
0.01,0.03,python,unicode_subscript
0.01,0.03,python,_PyList_FromArraySteal
0.01,0.03,python,do_super_lookup
0.01,0.03,[kernel.kallsyms],find_vma
0.01,0.02,python,tuplerichcompare
0.01,0.02,python,PyUnicode_Substring
0.01,0.02,python,_Py_type_getattro_impl
0.01,0.02,python,tuplehash
0.01,0.02,python,structseq_dealloc
0.01,0.02,[kernel.kallsyms],inode_permission
0.01,0.02,[kernel.kallsyms],perf_iterate_ctx
0.01,0.02,libc-2.31.so,wcsrtombs
0.01,0.02,python,meth_traverse
0.01,0.02,python,set_update_internal
0.01,0.02,python,PyMethod_New
0.01,0.02,python,_PySuper_Lookup
0.01,0.02,python,PyTraceBack_Here
0.01,0.02,python,_PyCfg_OptimizedCfgToInstructionSequence
0.01,0.02,python,set_dealloc
0.01,0.02,[kernel.kallsyms],entry_SYSCALL_64
0.01,0.02,python,do_mkvalue
0.01,0.02,python,split
0.01,0.02,[kernel.kallsyms],__vma_adjust
0.01,0.02,libpython3.11.so.1.0,deduce_unreachable
0.01,0.02,python,_PyPegen_update_memo
0.01,0.02,python,_PyUnicode_Equal
0.01,0.02,[kernel.kallsyms],strncpy_from_user
0.01,0.02,[kernel.kallsyms],swapgs_restore_regs_and_return_to_usermode
0.01,0.02,[kernel.kallsyms],memcpy_erms
0.01,0.02,python,analyze_descriptor
0.01,0.02,[kernel.kallsyms],__ext4fs_dirhash
0.01,0.02,python,_PyObject_LookupSpecial
0.01,0.02,pyexpat.cpython-313-x86_64-linux-gnu.so,poolStoreString
0.01,0.02,[kernel.kallsyms],kmem_cache_free
0.01,0.02,python,_PyObject_InitializeDict
0.01,0.02,python,_PyArena_Malloc
0.01,0.02,python,tok_nextc
0.01,0.02,[kernel.kallsyms],memset_erms
0.01,0.02,python,unicode_lower
0.01,0.01,python,unsafe_latin_compare
0.01,0.01,[kernel.kallsyms],ext4_htree_store_dirent
0.01,0.01,libpthread-2.31.so,pthread_mutex_unlock
0.01,0.01,python,PyException_GetTraceback
0.01,0.01,[kernel.kallsyms],copy_page
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,element_text_setter
0.01,0.01,python3.8,PyOS_strtoul
0.01,0.01,python,PyNumber_AsSsize_t
0.01,0.01,[kernel.kallsyms],mem_cgroup_throttle_swaprate
0.01,0.01,python,_PyUnicode_FindMaxChar
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004d14
0.01,0.01,python,pthread_self@plt
0.01,0.01,python,PyMapping_Check
0.01,0.01,python,sre_ucs1_count
0.01,0.01,python,method_get
0.01,0.01,[kernel.kallsyms],vmacache_find
0.01,0.01,[kernel.kallsyms],syscall_return_via_sysret
0.01,0.01,python,_PyPegen_insert_memo
0.01,0.01,libc-2.31.so,__gconv_get_alias_db
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000046d4
0.01,0.01,python,_PyUnicode_IsLowercase
0.01,0.01,python,_PyCode_Validate
0.01,0.01,libc-2.31.so,pthread_self
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000047d0
0.01,0.01,[kernel.kallsyms],down_read_trylock
0.01,0.01,python,dictiter_iternextitem
0.01,0.01,python,_PyEval_SliceIndex
0.01,0.01,python,long_dealloc
0.01,0.01,python,listiter_next
0.01,0.01,[kernel.kallsyms],_cond_resched
0.01,0.01,[kernel.kallsyms],memcg_kmem_get_cache
0.01,0.01,libpthread-2.31.so,__errno_location
0.01,0.01,[kernel.kallsyms],filemap_map_pages
0.01,0.01,[kernel.kallsyms],__mod_lruvec_state
0.01,0.01,python,PyObject_Realloc
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004810
0.01,0.01,[kernel.kallsyms],__count_memcg_events
0.01,0.01,python,_PyBuildSlice_ConsumeRefs
0.01,0.01,[kernel.kallsyms],str2hashbuf_signed
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004b40
0.01,0.01,python,_Py_Specialize_Call
0.01,0.01,python,vgetargskeywords.constprop.0
0.01,0.01,[kernel.kallsyms],up_read
0.01,0.01,python,unicode_rstrip
0.01,0.01,[kernel.kallsyms],filldir64
0.01,0.01,python,build_indices_generic
0.01,0.01,python,tailmatch
0.01,0.01,python,gc_traverse
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004ce4
0.01,0.01,python,list_ass_slice
0.01,0.01,python,PyUnicode_AsUCS4
0.01,0.01,python,descr_traverse
0.01,0.01,python,_PyLong_Add
0.01,0.01,python,PyLong_AsSsize_t
0.01,0.01,[kernel.kallsyms],__slab_free
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004ab0
0.01,0.01,python,delitem_common
0.01,0.01,[kernel.kallsyms],prep_new_page
0.01,0.01,[kernel.kallsyms],generic_permission
0.01,0.01,libpython3.11.so.1.0,PyDict_SetDefault
0.01,0.01,python,PyTuple_Size
0.01,0.01,[kernel.kallsyms],xas_load
0.01,0.01,[kernel.kallsyms],vm_normal_page
0.01,0.01,python,PyModule_GetState
0.01,0.01,python,deque_len
0.01,0.01,[kernel.kallsyms],filemap_map_pages
0.01,0.01,[kernel.kallsyms],page_add_file_rmap
0.01,0.01,[kernel.kallsyms],format_decode
0.01,0.01,libc-2.31.so,clock_gettime
0.01,0.01,[vdso],__vdso_clock_gettime
0.01,0.01,python,unicode_mod
0.01,0.01,python,_PyObjectDict_SetItem
0.01,0.01,python,PySlice_AdjustIndices
0.01,0.01,[kernel.kallsyms],free_unref_page_prepare.part.0
0.01,0.01,python,_Py_NewReferenceNoTotal
0.01,0.01,python,PyUnicode_FromKindAndData
0.01,0.01,[kernel.kallsyms],__fget_light
0.01,0.01,libpthread-2.31.so,sem_trywait@@GLIBC_2.2.5
0.01,0.01,python,PyObject_GenericSetAttr
0.01,0.01,[kernel.kallsyms],native_irq_return_iret
0.01,0.01,libpthread-2.31.so,sem_post@@GLIBC_2.2.5
0.01,0.01,[kernel.kallsyms],clear_page_erms
0.01,0.01,[kernel.kallsyms],fsnotify
0.01,0.01,libc-2.31.so,__nss_database_lookup
0.01,0.01,python,_PyUnicode_IsTitlecase
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000047b0
0.01,0.01,[kernel.kallsyms],down_write
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x00000000000048c4
0.01,0.01,libpython3.11.so.1.0,_PyDict_GetItem_KnownHash
0.01,0.01,[kernel.kallsyms],_raw_spin_lock
0.01,0.01,python,r_byte
0.01,0.01,python,PyMem_Realloc
0.01,0.01,[kernel.kallsyms],native_flush_tlb_one_user
0.01,0.01,[kernel.kallsyms],__mod_memcg_state
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004a90
0.01,0.01,[kernel.kallsyms],__virt_addr_valid
0.01,0.01,python,PyMem_Free
0.01,0.01,python,set_add_entry
0.01,0.01,[kernel.kallsyms],string_nocheck
0.01,0.01,[kernel.kallsyms],_raw_spin_lock_irqsave
0.01,0.01,_elementtree.cpython-313-x86_64-linux-gnu.so,0x0000000000004ab4
0.01,0.01,python,remove_redundant_nops
0.01,0.01,[kernel.kallsyms],__mod_node_page_state
0.01,0.01,python3.8,_PyDict_GetItemIdWithError
0.0,84.14,python,PyEval_EvalCode
0.0,84.14,python,_PyEval_Vector (inlined)
0.0,84.14,python,_PyEval_EvalFrame (inlined)
0.0,81.44,libc-2.31.so,__libc_start_main
0.0,81.44,python,Py_BytesMain
0.0,81.44,python,pymain_main (inlined)
0.0,81.27,python,_start
0.0,80.49,python,Py_RunMain (inlined)
0.0,79.41,python,pymain_run_python (inlined)
0.0,77.99,python,run_mod
0.0,77.9,python,_PyRun_SimpleFileObject
0.0,77.9,python,pyrun_file (inlined)
0.0,77.79,python,_PyRun_AnyFileObject
0.0,77.76,python,pymain_run_file (inlined)
0.0,77.76,python,pymain_run_file_obj (inlined)
0.0,77.75,python,run_eval_code_obj (inlined)
0.0,21.32,pyexpat.cpython-313-x86_64-linux-gnu.so,PyExpat_XML_ParseBuffer
0.0,13.87,python,gen_send_ex2 (inlined)
0.0,13.79,python,_PyEval_EvalFrame (inlined)
0.0,13.73,_elementtree.cpython-313-x86_64-linux-gnu.so,_elementtree_XMLParser_feed
0.0,13.73,_elementtree.cpython-313-x86_64-linux-gnu.so,expat_parse (inlined)
0.0,12.03,python,vectorcall_method (inlined)
0.0,11.84,python,vectorcall_unbound (inlined)
0.0,11.84,python,_PyObject_VectorcallTstate (inlined)
0.0,10.16,pyexpat.cpython-313-x86_64-linux-gnu.so,prologInitProcessor
0.0,10.16,pyexpat.cpython-313-x86_64-linux-gnu.so,prologProcessor (inlined)
0.0,10.16,pyexpat.cpython-313-x86_64-linux-gnu.so,doProlog
0.0,10.16,pyexpat.cpython-313-x86_64-linux-gnu.so,contentProcessor (inlined)
0.0,9.11,python,_io_TextIOWrapper_write_impl (inlined)
0.0,8.8,pyexpat.cpython-313-x86_64-linux-gnu.so,contentProcessor
0.0,8.26,python,_PyObject_Call (inlined)
0.0,8.23,python,builtin_exec
0.0,8.23,python,builtin_exec_impl (inlined)
0.0,7.94,python,_PyVectorcall_Call (inlined)
0.0,7.79,_elementtree.cpython-313-x86_64-linux-gnu.so,_elementtree_XMLParser__parse_whole
0.0,7.76,python,_PyObject_VectorcallTstate (inlined)
0.0,7.71,_elementtree.cpython-313-x86_64-linux-gnu.so,expat_parse (inlined)
0.0,7.44,python,PyObject_CallMethodObjArgs
0.0,7.44,python,object_vacall
0.0,7.23,python,import_find_and_load (inlined)
0.0,6.82,python,import_name (inlined)
0.0,6.3,python,_Py_HandlePending
0.0,6.3,python,gc_collect_generations (inlined)
0.0,6.3,python,gc_collect_with_callback (inlined)
0.0,5.87,[unknown],0xffffffffffffffff
0.0,5.7,python,deduce_unreachable (inlined)
0.0,5.38,python,_PyObject_VectorcallTstate (inlined)
0.0,5.36,python,PyObject_CallMethodNoArgs (inlined)
0.0,5.03,python,_Py_RunGC
0.0,4.82,python,_PyObject_VectorcallTstate (inlined)
0.0,3.6,python,pymalloc_alloc (inlined)
